"Dates","Price"
"2011-03-11",1417.94
"2011-03-14",1426.31
"2011-03-15",1394.11
"2011-03-16",1393.55
"2011-03-17",1404.61
"2011-03-18",1420.02
"2011-03-21",1426.59
"2011-03-22",1428.58
"2011-03-23",1438.11
"2011-03-24",1431.86
"2011-03-25",1429.9
"2011-03-28",1420.69
"2011-03-29",1418.78
"2011-03-30",1424.06
"2011-03-31",1432
"2011-04-01",1428.9
"2011-04-04",1434.42
"2011-04-05",1456.05
"2011-04-06",1459.13
"2011-04-07",1458.5
"2011-04-08",1475.1
"2011-04-11",1463.32
"2011-04-12",1453.1
"2011-04-13",1457
"2011-04-14",1474.9
"2011-04-15",1486.6
"2011-04-18",1495.94
"2011-04-19",1495.05
"2011-04-20",1502.35
"2011-04-21",1504.34
"2011-04-25",1507.33
"2011-04-26",1507.18
"2011-04-27",1526.95
"2011-04-28",1535.7
"2011-04-29",1563.45
"2011-05-02",1545.15
"2011-05-03",1536.87
"2011-05-04",1516.7
"2011-05-05",1473.5
"2011-05-06",1495.6
"2011-05-09",1513
"2011-05-10",1515.87
"2011-05-11",1500.5
"2011-05-12",1506.52
"2011-05-13",1495.25
"2011-05-16",1490.07
"2011-05-17",1486.92
"2011-05-18",1497.12
"2011-05-19",1493.77
"2011-05-20",1512.05
"2011-05-23",1517.15
"2011-05-24",1526.47
"2011-05-25",1526.02
"2011-05-26",1519.15
"2011-05-27",1536.26
"2011-05-30",1538.82
"2011-05-31",1535.57
"2011-06-01",1540.92
"2011-06-02",1533.57
"2011-06-03",1542.15
"2011-06-06",1544.55
"2011-06-07",1544.57
"2011-06-08",1537.67
"2011-06-09",1544.4
"2011-06-10",1531.3
"2011-06-13",1515.95
"2011-06-14",1524
"2011-06-15",1530.42
"2011-06-16",1529.22
"2011-06-17",1539.4
"2011-06-20",1540.2
"2011-06-21",1547.15
"2011-06-22",1547.97
"2011-06-23",1520.98
"2011-06-24",1502.75
"2011-06-27",1497.07
"2011-06-28",1502.12
"2011-06-29",1511.65
"2011-06-30",1500.6
"2011-07-01",1487.75
"2011-07-04",1496.54
"2011-07-05",1516.17
"2011-07-06",1529.42
"2011-07-07",1532.42
"2011-07-08",1544.2
"2011-07-11",1554.1
"2011-07-12",1567.22
"2011-07-13",1582.7
"2011-07-14",1587.42
"2011-07-15",1593.75
"2011-07-18",1605.4
"2011-07-19",1588.87
"2011-07-20",1602.12
"2011-07-21",1590.1
"2011-07-22",1601.25
"2011-07-25",1614.9
"2011-07-26",1619.3
"2011-07-27",1613.95
"2011-07-28",1617.02
"2011-07-29",1624.85
"2011-08-01",1620.2
"2011-08-02",1660.05
"2011-08-03",1661.4
"2011-08-04",1649.05
"2011-08-05",1661.05
"2011-08-08",1717.35
"2011-08-09",1744.15
"2011-08-10",1795.05
"2011-08-11",1767.82
"2011-08-12",1746.6
"2011-08-15",1765.7
"2011-08-16",1786.6
"2011-08-17",1788.65
"2011-08-18",1824.6
"2011-08-19",1852.05
"2011-08-22",1898.17
"2011-08-23",1830.82
"2011-08-24",1751.27
"2011-08-25",1772.15
"2011-08-26",1828.2
"2011-08-29",1788.42
"2011-08-30",1835.52
"2011-08-31",1825.34
"2011-09-01",1825.17
"2011-09-02",1882.85
"2011-09-05",1901.34
"2011-09-06",1873.17
"2011-09-07",1817.27
"2011-09-08",1869.24
"2011-09-09",1856.5
"2011-09-12",1814.33
"2011-09-13",1834.06
"2011-09-14",1820.81
"2011-09-15",1789.61
"2011-09-16",1811.41
"2011-09-19",1778.68
"2011-09-20",1803.52
"2011-09-21",1780.26
"2011-09-22",1736.28
"2011-09-23",1644.1
"2011-09-26",1628.13
"2011-09-27",1649.58
"2011-09-28",1608.66
"2011-09-29",1615.16
"2011-09-30",1623.83
"2011-10-03",1660.93
"2011-10-04",1624.63
"2011-10-05",1642.43
"2011-10-06",1650.38
"2011-10-07",1638.16
"2011-10-10",1675.93
"2011-10-11",1663.13
"2011-10-12",1674.58
"2011-10-13",1662.71
"2011-10-14",1680.83
"2011-10-17",1670.53
"2011-10-18",1655.05
"2011-10-19",1649.56
"2011-10-20",1620.8
"2011-10-21",1641.67
"2011-10-24",1653.04
"2011-10-25",1705.18
"2011-10-26",1717.63
"2011-10-27",1745.44
"2011-10-28",1743.3
"2011-10-31",1709.82
"2011-11-01",1717.98
"2011-11-02",1738.39
"2011-11-03",1760.75
"2011-11-04",1754.84
"2011-11-07",1795.43
"2011-11-08",1785.79
"2011-11-09",1769.3
"2011-11-10",1758.62
"2011-11-11",1788.36
"2011-11-14",1780.04
"2011-11-15",1780.89
"2011-11-16",1762.42
"2011-11-17",1720.7
"2011-11-18",1724
"2011-11-21",1677.06
"2011-11-22",1698.88
"2011-11-23",1692.32
"2011-11-24",1695.09
"2011-11-25",1680.46
"2011-11-28",1711.71
"2011-11-29",1715.65
"2011-11-30",1749.34
"2011-12-01",1745.38
"2011-12-02",1746.65
"2011-12-05",1722.03
"2011-12-06",1729.29
"2011-12-07",1742.78
"2011-12-08",1707.38
"2011-12-09",1711.41
"2011-12-12",1666.33
"2011-12-13",1631.66
"2011-12-14",1576.28
"2011-12-15",1570.58
"2011-12-16",1598.98
"2011-12-19",1594.57
"2011-12-20",1615.15
"2011-12-21",1615.08
"2011-12-22",1606.03
"2011-12-23",1606.91
"2011-12-27",1592.43
"2011-12-28",1556.58
"2011-12-29",1545.33
"2011-12-30",1564.81
"2012-01-03",1603.88
"2012-01-04",1611.73
"2012-01-05",1621.43
"2012-01-06",1617.55
"2012-01-09",1610.88
"2012-01-10",1632.33
"2012-01-11",1643.13
"2012-01-12",1648.68
"2012-01-13",1639.48
"2012-01-16",1643.63
"2012-01-17",1651.83
"2012-01-18",1659.48
"2012-01-19",1656.73
"2012-01-20",1666.58
"2012-01-23",1676.43
"2012-01-24",1665.36
"2012-01-25",1710.68
"2012-01-26",1720.83
"2012-01-27",1739.26
"2012-01-30",1731.03
"2012-01-31",1737.23
"2012-02-01",1744.93
"2012-02-02",1758.68
"2012-02-03",1726.18
"2012-02-06",1719.93
"2012-02-07",1745.48
"2012-02-08",1734.93
"2012-02-09",1730.96
"2012-02-10",1721.72
"2012-02-13",1721.91
"2012-02-14",1720.16
"2012-02-15",1728.08
"2012-02-16",1728.01
"2012-02-17",1723.23
"2012-02-20",1734.28
"2012-02-21",1759.69
"2012-02-22",1776.46
"2012-02-23",1779.18
"2012-02-24",1772.31
"2012-02-27",1767.99
"2012-02-28",1784.11
"2012-02-29",1695.47
"2012-03-01",1718.33
"2012-03-02",1712.46
"2012-03-05",1706.99
"2012-03-06",1674.33
"2012-03-07",1684.88
"2012-03-08",1699.46
"2012-03-09",1713.98
"2012-03-12",1702.11
"2012-03-13",1674.88
"2012-03-14",1643.41
"2012-03-15",1657.54
"2012-03-16",1659.91
"2012-03-19",1664.41
"2012-03-20",1650.38
"2012-03-21",1649.77
"2012-03-22",1645.75
"2012-03-23",1661.92
"2012-03-26",1690.33
"2012-03-27",1680.96
"2012-03-28",1663.46
"2012-03-29",1661.33
"2012-03-30",1668.28
"2012-04-02",1677.55
"2012-04-03",1646.55
"2012-04-04",1620.74
"2012-04-05",1631.23
"2012-04-09",1640.42
"2012-04-10",1659.57
"2012-04-11",1659.39
"2012-04-12",1675.07
"2012-04-13",1658.41
"2012-04-16",1652.95
"2012-04-17",1650.17
"2012-04-18",1642.17
"2012-04-19",1642.76
"2012-04-20",1642.97
"2012-04-23",1638.43
"2012-04-24",1641.58
"2012-04-25",1644.13
"2012-04-26",1654.9
"2012-04-27",1662.3
"2012-04-30",1663.7
"2012-05-01",1660.4
"2012-05-02",1651.6
"2012-05-03",1635.5
"2012-05-04",1641.8
"2012-05-07",1636.3
"2012-05-08",1605.32
"2012-05-09",1589.58
"2012-05-10",1594.38
"2012-05-11",1578.93
"2012-05-14",1556.67
"2012-05-15",1544.03
"2012-05-16",1539.09
"2012-05-17",1574.19
"2012-05-18",1592.44
"2012-05-21",1593.1
"2012-05-22",1567.57
"2012-05-23",1561.46
"2012-05-24",1557.57
"2012-05-25",1572.82
"2012-05-28",1573.9
"2012-05-29",1554.58
"2012-05-30",1561.8
"2012-05-31",1558.7
"2012-06-01",1621.81
"2012-06-04",1616.47
"2012-06-05",1615.34
"2012-06-06",1618.89
"2012-06-07",1587.31
"2012-06-08",1592.08
"2012-06-11",1594.72
"2012-06-12",1608.35
"2012-06-13",1616.55
"2012-06-14",1621.51
"2012-06-15",1624.69
"2012-06-18",1626.72
"2012-06-19",1616.71
"2012-06-20",1604.22
"2012-06-21",1563.27
"2012-06-22",1571.8
"2012-06-25",1583.12
"2012-06-26",1570.44
"2012-06-27",1572.62
"2012-06-28",1550.3
"2012-06-29",1596.95
"2012-07-02",1595.95
"2012-07-03",1616.1
"2012-07-04",1614.54
"2012-07-05",1604.27
"2012-07-06",1583.15
"2012-07-09",1587.41
"2012-07-10",1566.9
"2012-07-11",1576.65
"2012-07-12",1571.8
"2012-07-13",1589.4
"2012-07-16",1587.91
"2012-07-17",1582.18
"2012-07-18",1573.05
"2012-07-19",1581.33
"2012-07-20",1584.1
"2012-07-23",1576.3
"2012-07-24",1581.91
"2012-07-25",1604.3
"2012-07-26",1616.26
"2012-07-27",1622.5
"2012-07-30",1621.32
"2012-07-31",1614.08
"2012-08-01",1599.69
"2012-08-02",1587.93
"2012-08-03",1603.05
"2012-08-06",1610.97
"2012-08-07",1611.45
"2012-08-08",1611.89
"2012-08-09",1616.67
"2012-08-10",1619.75
"2012-08-13",1609.82
"2012-08-14",1599.1
"2012-08-15",1602.87
"2012-08-16",1614.1
"2012-08-17",1615.55
"2012-08-20",1620.32
"2012-08-21",1637.32
"2012-08-22",1654.37
"2012-08-23",1669.67
"2012-08-24",1670.15
"2012-08-27",1663.65
"2012-08-28",1666.4
"2012-08-29",1655.73
"2012-08-30",1654.87
"2012-08-31",1691.61
"2012-09-03",1692.07
"2012-09-04",1695.66
"2012-09-05",1693
"2012-09-06",1701.24
"2012-09-07",1734.85
"2012-09-10",1724.84
"2012-09-11",1731.89
"2012-09-12",1730.65
"2012-09-13",1766.3
"2012-09-14",1769.5
"2012-09-17",1762.4
"2012-09-18",1771.17
"2012-09-19",1768.82
"2012-09-20",1767.63
"2012-09-21",1772.81
"2012-09-24",1764
"2012-09-25",1760.58
"2012-09-26",1752.44
"2012-09-27",1776.68
"2012-09-28",1771.25
"2012-10-01",1774.82
"2012-10-02",1774.25
"2012-10-03",1778.16
"2012-10-04",1789.87
"2012-10-05",1779.7
"2012-10-08",1775.32
"2012-10-09",1763.73
"2012-10-10",1761.82
"2012-10-11",1767.14
"2012-10-12",1753.5
"2012-10-15",1736.78
"2012-10-16",1747.66
"2012-10-17",1749.63
"2012-10-18",1741.23
"2012-10-19",1720.75
"2012-10-22",1728.61
"2012-10-23",1706.93
"2012-10-24",1701.55
"2012-10-25",1709.9
"2012-10-26",1710.6
"2012-10-29",1708.7
"2012-10-30",1709.86
"2012-10-31",1719.71
"2012-11-01",1715.03
"2012-11-02",1677.46
"2012-11-05",1684.74
"2012-11-06",1715.58
"2012-11-07",1717.1
"2012-11-08",1730.41
"2012-11-09",1730.75
"2012-11-12",1727.63
"2012-11-13",1724.8
"2012-11-14",1725.93
"2012-11-15",1716.5
"2012-11-16",1713.35
"2012-11-19",1730.95
"2012-11-20",1728.42
"2012-11-21",1728.27
"2012-11-22",1729.79
"2012-11-23",1750.76
"2012-11-26",1748.17
"2012-11-27",1741.37
"2012-11-28",1719.54
"2012-11-29",1725.4
"2012-11-30",1714.4
"2012-12-03",1715.14
"2012-12-04",1696.61
"2012-12-05",1693.7
"2012-12-06",1699.7
"2012-12-07",1703.65
"2012-12-10",1712.4
"2012-12-11",1709.46
"2012-12-12",1711.3
"2012-12-13",1696.9
"2012-12-14",1695.7
"2012-12-17",1697.65
"2012-12-18",1670.4
"2012-12-19",1665.24
"2012-12-20",1647.75
"2012-12-21",1656.75
"2012-12-24",1657.98
"2012-12-26",1659.29
"2012-12-27",1663.06
"2012-12-28",1655.07
"2012-12-31",1676.4
"2013-01-02",1685.48
"2013-01-03",1663.52
"2013-01-04",1655.7
"2013-01-07",1647
"2013-01-08",1659.46
"2013-01-09",1657.87
"2013-01-10",1674.51
"2013-01-11",1662.4
"2013-01-14",1667.37
"2013-01-15",1679.68
"2013-01-16",1680
"2013-01-17",1686.84
"2013-01-18",1683.3
"2013-01-21",1689.68
"2013-01-22",1692.19
"2013-01-23",1685.35
"2013-01-24",1666.86
"2013-01-25",1658.3
"2013-01-28",1654.58
"2013-01-29",1663.37
"2013-01-30",1676.49
"2013-01-31",1663.38
"2013-02-01",1667.05
"2013-02-04",1674.07
"2013-02-05",1672.61
"2013-02-06",1677.03
"2013-02-07",1670.61
"2013-02-08",1666.8
"2013-02-11",1647.93
"2013-02-12",1651.16
"2013-02-13",1642.47
"2013-02-14",1633.92
"2013-02-15",1609.7
"2013-02-18",1609.58
"2013-02-19",1604.23
"2013-02-20",1564.71
"2013-02-21",1576.11
"2013-02-22",1581.15
"2013-02-25",1592.96
"2013-02-26",1614.17
"2013-02-27",1595.82
"2013-02-28",1579.16
"2013-03-01",1575.65
"2013-03-04",1574.05
"2013-03-05",1574.38
"2013-03-06",1584.13
"2013-03-07",1578.09
"2013-03-08",1578.24
"2013-03-11",1581.39
"2013-03-12",1592.49
"2013-03-13",1587.34
"2013-03-14",1589.88
"2013-03-15",1591.76
"2013-03-18",1605.09
"2013-03-19",1612.28
"2013-03-20",1606.35
"2013-03-21",1614.2
"2013-03-22",1608.21
"2013-03-25",1604.61
"2013-03-26",1599.65
"2013-03-27",1604.79
"2013-03-28",1596.65
"2013-04-01",1598.75
"2013-04-02",1575.78
"2013-04-03",1557.53
"2013-04-04",1553.05
"2013-04-05",1580.75
"2013-04-08",1572.6
"2013-04-09",1584.99
"2013-04-10",1558.98
"2013-04-11",1560.28
"2013-04-12",1482.8
"2013-04-15",1351.91
"2013-04-16",1368.64
"2013-04-17",1377.17
"2013-04-18",1390.93
"2013-04-19",1403.1
"2013-04-22",1425.93
"2013-04-23",1413
"2013-04-24",1431.28
"2013-04-25",1467.39
"2013-04-26",1461.3
"2013-04-29",1475.93
"2013-04-30",1476.23
"2013-05-01",1457.75
"2013-05-02",1466.96
"2013-05-03",1470.16
"2013-05-06",1469.6
"2013-05-07",1452.47
"2013-05-08",1473.8
"2013-05-09",1457.81
"2013-05-10",1443.85
"2013-05-13",1430.38
"2013-05-14",1425.25
"2013-05-15",1392.8
"2013-05-16",1385.8
"2013-05-17",1355.58
"2013-05-20",1393.6
"2013-05-21",1376.13
"2013-05-22",1369.93
"2013-05-23",1390.8
"2013-05-24",1383.61
"2013-05-27",1394.5
"2013-05-28",1381
"2013-05-29",1392.5
"2013-05-30",1413.31
"2013-05-31",1385.08
"2013-06-03",1411.25
"2013-06-04",1399.5
"2013-06-05",1403.25
"2013-06-06",1413.64
"2013-06-07",1382.45
"2013-06-10",1386.35
"2013-06-11",1378.15
"2013-06-12",1388.75
"2013-06-13",1385.9
"2013-06-14",1390.32
"2013-06-17",1385.15
"2013-06-18",1367.6
"2013-06-19",1351.25
"2013-06-20",1284.75
"2013-06-21",1294.01
"2013-06-24",1282.37
"2013-06-25",1277.4
"2013-06-26",1226.48
"2013-06-27",1200.05
"2013-06-28",1232.63
"2013-07-01",1252.38
"2013-07-02",1243.3
"2013-07-03",1252.83
"2013-07-04",1249.54
"2013-07-05",1222.95
"2013-07-08",1236.68
"2013-07-09",1251.05
"2013-07-10",1259.37
"2013-07-11",1285.67
"2013-07-12",1284.14
"2013-07-15",1284.42
"2013-07-16",1291.78
"2013-07-17",1275.58
"2013-07-18",1283.9
"2013-07-19",1294.59
"2013-07-22",1335.53
"2013-07-23",1345.13
"2013-07-24",1322.1
"2013-07-25",1333.45
"2013-07-26",1332.81
"2013-07-29",1327.95
"2013-07-30",1326.25
"2013-07-31",1324.83
"2013-08-01",1310.33
"2013-08-02",1307.67
"2013-08-05",1302.67
"2013-08-06",1283.05
"2013-08-07",1287.24
"2013-08-08",1313.11
"2013-08-09",1312.92
"2013-08-12",1337.53
"2013-08-13",1321.35
"2013-08-14",1335.89
"2013-08-15",1365.67
"2013-08-16",1372.75
"2013-08-19",1365.85
"2013-08-20",1371.06
"2013-08-21",1366.5
"2013-08-22",1375.52
"2013-08-23",1396.26
"2013-08-26",1404.13
"2013-08-27",1415
"2013-08-28",1417.01
"2013-08-29",1407.54
"2013-08-30",1393.98
"2013-09-02",1392.1
"2013-09-03",1412.16
"2013-09-04",1391.34
"2013-09-05",1367.37
"2013-09-06",1389.16
"2013-09-09",1386.82
"2013-09-10",1363.5
"2013-09-11",1364.99
"2013-09-12",1321.51
"2013-09-13",1323.42
"2013-09-16",1312.16
"2013-09-17",1310.48
"2013-09-18",1362.71
"2013-09-19",1365.89
"2013-09-20",1326.2
"2013-09-23",1322.49
"2013-09-24",1322.78
"2013-09-25",1333.85
"2013-09-26",1323.78
"2013-09-27",1336.05
"2013-09-30",1328.82
"2013-10-01",1287.25
"2013-10-02",1315.84
"2013-10-03",1316.47
"2013-10-04",1310.56
"2013-10-07",1323.03
"2013-10-08",1319.13
"2013-10-09",1305.47
"2013-10-10",1287.39
"2013-10-11",1270.16
"2013-10-14",1272.22
"2013-10-15",1281.6
"2013-10-16",1282.29
"2013-10-17",1320.32
"2013-10-18",1314.59
"2013-10-21",1315.61
"2013-10-22",1339.98
"2013-10-23",1333.21
"2013-10-24",1346.6
"2013-10-25",1351.47
"2013-10-28",1352.06
"2013-10-29",1343.45
"2013-10-30",1342.26
"2013-10-31",1323.25
"2013-11-01",1315.81
"2013-11-04",1314.44
"2013-11-05",1311.48
"2013-11-06",1317.58
"2013-11-07",1307.48
"2013-11-08",1287.77
"2013-11-11",1282.63
"2013-11-12",1267.98
"2013-11-13",1281.42
"2013-11-14",1287.08
"2013-11-15",1288.06
"2013-11-18",1275.28
"2013-11-19",1275.5
"2013-11-20",1244.09
"2013-11-21",1242.8
"2013-11-22",1243.17
"2013-11-25",1251.34
"2013-11-26",1242.64
"2013-11-27",1237.57
"2013-11-28",1244.81
"2013-11-29",1253.78
"2013-12-02",1219.73
"2013-12-03",1223.1
"2013-12-04",1243.58
"2013-12-05",1224.91
"2013-12-06",1228.67
"2013-12-09",1240.28
"2013-12-10",1261.9
"2013-12-11",1251.98
"2013-12-12",1225.39
"2013-12-13",1237.5
"2013-12-16",1241.05
"2013-12-17",1230.77
"2013-12-18",1218.23
"2013-12-19",1187.76
"2013-12-20",1202.09
"2013-12-23",1195.75
"2013-12-24",1203.78
"2013-12-26",1210.54
"2013-12-27",1214.05
"2013-12-30",1196.55
"2013-12-31",1204.12
"2014-01-02",1222.44
"2014-01-03",1237.11
"2014-01-06",1237.5
"2014-01-07",1231.63
"2014-01-08",1225.48
"2014-01-09",1227.52
"2014-01-10",1247
"2014-01-13",1252.78
"2014-01-14",1244.77
"2014-01-15",1241.73
"2014-01-16",1241.77
"2014-01-17",1253.87
"2014-01-20",1252.25
"2014-01-21",1241.23
"2014-01-22",1236.98
"2014-01-23",1263.23
"2014-01-24",1268.39
"2014-01-27",1256.94
"2014-01-28",1256.25
"2014-01-29",1267.05
"2014-01-30",1243.05
"2014-01-31",1244.75
"2014-02-03",1257.6
"2014-02-04",1254.27
"2014-02-05",1257.46
"2014-02-06",1257.57
"2014-02-07",1266.94
"2014-02-10",1274.45
"2014-02-11",1290.75
"2014-02-12",1290.52
"2014-02-13",1302.12
"2014-02-14",1318.57
"2014-02-17",1328.28
"2014-02-18",1321.48
"2014-02-19",1311.44
"2014-02-20",1322.78
"2014-02-21",1323.58
"2014-02-24",1336.67
"2014-02-25",1340.52
"2014-02-26",1330.35
"2014-02-27",1331.26
"2014-02-28",1323.58
"2014-03-03",1350.46
"2014-03-04",1334.28
"2014-03-05",1336.77
"2014-03-06",1350.53
"2014-03-07",1338.98
"2014-03-10",1339.83
"2014-03-11",1348.47
"2014-03-12",1366.6
"2014-03-13",1370.86
"2014-03-14",1381.2
"2014-03-17",1365.67
"2014-03-18",1356.77
"2014-03-19",1330.08
"2014-03-20",1329.68
"2014-03-21",1332.92
"2014-03-24",1308.85
"2014-03-25",1311.06
"2014-03-26",1304.92
"2014-03-27",1291.47
"2014-03-28",1292.76
"2014-03-31",1283.9
"2014-04-01",1278.89
"2014-04-02",1289.81
"2014-04-03",1286.5
"2014-04-04",1303.18
"2014-04-07",1297.06
"2014-04-08",1308.52
"2014-04-09",1311.51
"2014-04-10",1318.83
"2014-04-11",1317.7
"2014-04-14",1327.66
"2014-04-15",1302.08
"2014-04-16",1302.27
"2014-04-17",1295.11
"2014-04-21",1289.46
"2014-04-22",1283.5
"2014-04-23",1283.53
"2014-04-24",1293.02
"2014-04-25",1302.15
"2014-04-28",1296.31
"2014-04-29",1295.77
"2014-04-30",1291.26
"2014-05-01",1284
"2014-05-02",1298.24
"2014-05-05",1309.96
"2014-05-06",1307.9
"2014-05-07",1289.82
"2014-05-08",1289.34
"2014-05-09",1288.59
"2014-05-12",1295.69
"2014-05-13",1293.53
"2014-05-14",1305.75
"2014-05-15",1296.08
"2014-05-16",1292.97
"2014-05-19",1292.73
"2014-05-20",1293.97
"2014-05-21",1291.74
"2014-05-22",1294
"2014-05-23",1292.62
"2014-05-26",1292.65
"2014-05-27",1264.79
"2014-05-28",1258.06
"2014-05-29",1255.4
"2014-05-30",1250.55
"2014-06-02",1243.57
"2014-06-03",1244.85
"2014-06-04",1243.84
"2014-06-05",1253.53
"2014-06-06",1252.61
"2014-06-09",1252.16
"2014-06-10",1259.51
"2014-06-11",1260.74
"2014-06-12",1273.16
"2014-06-13",1276.62
"2014-06-16",1271.82
"2014-06-17",1270.38
"2014-06-18",1277.61
"2014-06-19",1320
"2014-06-20",1313.97
"2014-06-23",1317.18
"2014-06-24",1318.19
"2014-06-25",1319.15
"2014-06-26",1316.35
"2014-06-27",1315.78
"2014-06-30",1327.06
"2014-07-01",1326.33
"2014-07-02",1326.7
"2014-07-03",1319.45
"2014-07-04",1320.16
"2014-07-07",1319.62
"2014-07-08",1318.92
"2014-07-09",1327.7
"2014-07-10",1335.61
"2014-07-11",1337.48
"2014-07-14",1306.92
"2014-07-15",1293.97
"2014-07-16",1299.03
"2014-07-17",1319.1
"2014-07-18",1310.42
"2014-07-21",1312.41
"2014-07-22",1306.28
"2014-07-23",1304.54
"2014-07-24",1293.42
"2014-07-25",1307.01
"2014-07-28",1303.83
"2014-07-29",1299.11
"2014-07-30",1296.02
"2014-07-31",1282.59
"2014-08-01",1292.72
"2014-08-04",1288.11
"2014-08-05",1288.55
"2014-08-06",1305.65
"2014-08-07",1312.27
"2014-08-08",1311.48
"2014-08-11",1308.36
"2014-08-12",1309.3
"2014-08-13",1312.55
"2014-08-14",1313.46
"2014-08-15",1304.03
"2014-08-18",1298.15
"2014-08-19",1295.47
"2014-08-20",1291.63
"2014-08-21",1276.64
"2014-08-22",1280.37
"2014-08-25",1276.52
"2014-08-26",1280.95
"2014-08-27",1282.52
"2014-08-28",1289.55
"2014-08-29",1287.12
"2014-09-01",1286.72
"2014-09-02",1265.3
"2014-09-03",1268.95
"2014-09-04",1261.71
"2014-09-05",1268.49
"2014-09-08",1255.31
"2014-09-09",1255.11
"2014-09-10",1249.45
"2014-09-11",1240.89
"2014-09-12",1230.42
"2014-09-15",1233.16
"2014-09-16",1235.53
"2014-09-17",1223.16
"2014-09-18",1224.99
"2014-09-19",1217.64
"2014-09-22",1214.93
"2014-09-23",1223.1
"2014-09-24",1217
"2014-09-25",1221.31
"2014-09-26",1217.46
"2014-09-29",1215.75
"2014-09-30",1208.09
"2014-10-01",1213.54
"2014-10-02",1214.33
"2014-10-03",1191.74
"2014-10-06",1206.92
"2014-10-07",1208.87
"2014-10-08",1221.03
"2014-10-09",1224.23
"2014-10-10",1223.1
"2014-10-13",1235.74
"2014-10-14",1232.68
"2014-10-15",1241.88
"2014-10-16",1238.68
"2014-10-17",1237.64
"2014-10-20",1246.61
"2014-10-21",1248.39
"2014-10-22",1241
"2014-10-23",1231.57
"2014-10-24",1230.93
"2014-10-27",1226
"2014-10-28",1227.94
"2014-10-29",1212.79
"2014-10-30",1199.53
"2014-10-31",1171.85
"2014-11-03",1165.47
"2014-11-04",1168.1
"2014-11-05",1140.26
"2014-11-06",1141.69
"2014-11-07",1174.92
"2014-11-10",1151.33
"2014-11-11",1164.2
"2014-11-12",1162.32
"2014-11-13",1162.15
"2014-11-14",1190.73
"2014-11-17",1186.42
"2014-11-18",1196.98
"2014-11-19",1182.6
"2014-11-20",1193.68
"2014-11-21",1200.86
"2014-11-24",1198.24
"2014-11-25",1200.99
"2014-11-26",1198.2
"2014-11-27",1190.15
"2014-11-28",1168.85
"2014-12-01",1211.35
"2014-12-02",1197.79
"2014-12-03",1209.09
"2014-12-04",1205.41
"2014-12-05",1191.45
"2014-12-08",1203.16
"2014-12-09",1230.94
"2014-12-10",1224.89
"2014-12-11",1226.93
"2014-12-12",1221.48
"2014-12-15",1193.06
"2014-12-16",1194.7
"2014-12-17",1188.66
"2014-12-18",1198.01
"2014-12-19",1194.7
"2014-12-22",1176.11
"2014-12-23",1176.37
"2014-12-24",1174.8
"2014-12-26",1195.31
"2014-12-29",1183.17
"2014-12-30",1200.3
"2014-12-31",1183
"2015-01-02",1187.4
"2015-01-05",1204.54
"2015-01-06",1218.53
"2015-01-07",1211.19
"2015-01-08",1208.76
"2015-01-09",1220.73
"2015-01-12",1233.16
"2015-01-13",1230.68
"2015-01-14",1228.61
"2015-01-15",1262.38
"2015-01-16",1275.25
"2015-01-19",1276.68
"2015-01-20",1293.87
"2015-01-21",1292.62
"2015-01-22",1302
"2015-01-23",1293.82
"2015-01-26",1281.03
"2015-01-27",1292.35
"2015-01-28",1283.14
"2015-01-29",1258.1
"2015-01-30",1283.8
"2015-02-02",1273.67
"2015-02-03",1260.23
"2015-02-04",1268.82
"2015-02-05",1264.28
"2015-02-06",1235.26
"2015-02-09",1238.62
"2015-02-10",1233.4
"2015-02-11",1217.88
"2015-02-12",1221.99
"2015-02-13",1228.44
"2015-02-16",1230.7
"2015-02-17",1209.22
"2015-02-18",1212.79
"2015-02-19",1206.82
"2015-02-20",1201.11
"2015-02-23",1201.34
"2015-02-24",1200.65
"2015-02-25",1203.86
"2015-02-26",1209.08
"2015-02-27",1211.57
"2015-03-02",1206.38
"2015-03-03",1203.86
"2015-03-04",1200.59
"2015-03-05",1197.91
"2015-03-06",1165.53
"2015-03-09",1166.98
"2015-03-10",1161.4
"2015-03-11",1155.37
"2015-03-12",1153.76
"2015-03-13",1157.34
"2015-03-16",1154.31
"2015-03-17",1149.49
"2015-03-18",1167.99
"2015-03-19",1171.35
"2015-03-20",1182.55
"2015-03-23",1190.08
"2015-03-24",1193.14
"2015-03-25",1195.4
"2015-03-26",1204.16
"2015-03-27",1198.78
"2015-03-30",1186.02
"2015-03-31",1183.38
"2015-04-01",1204.26
"2015-04-02",1202.86
"2015-04-06",1214.82
"2015-04-07",1208.66
"2015-04-08",1202.86
"2015-04-09",1194.76
"2015-04-10",1208.56
"2015-04-13",1199.1
"2015-04-14",1192.71
"2015-04-15",1202.32
"2015-04-16",1198.7
"2015-04-17",1204.81
"2015-04-20",1196.42
"2015-04-21",1202.71
"2015-04-22",1187.61
"2015-04-23",1194.1
"2015-04-24",1178.99
"2015-04-27",1202.14
"2015-04-28",1212.19
"2015-04-29",1204.93
"2015-04-30",1184.5
"2015-05-01",1177.85
"2015-05-04",1188.57
"2015-05-05",1193.51
"2015-05-06",1192
"2015-05-07",1184.92
"2015-05-08",1188.37
"2015-05-11",1184.25
"2015-05-12",1194.1
"2015-05-13",1215.33
"2015-05-14",1221.6
"2015-05-15",1225.13
"2015-05-18",1225.89
